"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-08","0.3","5.0","439.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-09","0.0","0.0","439.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-10","0.5","8.0","434.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-11","0.0","0.0","434.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-12","0.0","0.0","434.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-13","0.0","0.0","432.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-14","0.3","3.0","424.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-15","0.3","5.0","442.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-16","12.4","109.0","551.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-17","7.6","41.0","584.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-18","0.0","0.0","561.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-19","0.0","0.0","556.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-20","1.8","48.0","582.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-21","0.0","0.0","564.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-22","0.0","0.0","536.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-23","5.6","66.0","605.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-24","1.0","0.0","572.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-25","15.2","53.0","574.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-26","0.0","0.0","561.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-27","0.0","0.0","561.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-02-28","12.2","41.0","592.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-02",,,"513.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-03","2.3","38.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-04","0.5","8.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-05","0.8","10.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-06","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-07","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-08","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-09","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-13",,,"152.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-14","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-15","0.8","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-16","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-17","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-19",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-20","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-21","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-23","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-25",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-03-28",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-02",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-03","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-04","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-05","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-06","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-07","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-08","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-09","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-10","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-11","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-12","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-13","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-14","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-15","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-16","34.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-17","10.4","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-18","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-19","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-20","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-21","1.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-22","9.1","58.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-23","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-24","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-25","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-26","1.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-28","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-29","6.4","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-04-30","12.2","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-01","16.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-02","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-03","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-04","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-05","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-06","4.1","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-07","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-08","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-09","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-10","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-11","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-12","2.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-13","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-14","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-15","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-16","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-17","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-18","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-19","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-21","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-22","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-25",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-26","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-27","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-28","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-29","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-30","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-05-31","4.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-01","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-02","1.8","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-03","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-04","4.8","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-05","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-08",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-09","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-10","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-11","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-12","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-13","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-14","6.1","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-15","6.1","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-16","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-17","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-18","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-22",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-23","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-24","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-25","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-26","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-27","21.1","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-28","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-29","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-06-30","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-01","0.8","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-02","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-03","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-04","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-05","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-06","0.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-07","13.5","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-08","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-09","14.7","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-10","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-11","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-12","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-13","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-14","6.1","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-15","13.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-16","2.5","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-17","0.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-18","0.8","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-19","2.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-20","0.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-21","34.8","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-22","0.5","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-23","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-24","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-25","11.9","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-26","1.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-27","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-28","3.8","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-29","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-07-30","2.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-03",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-04","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-05","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-06","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-07","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-08","5.8","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-09","1.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-10","2.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-11","20.1","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-12","2.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-13","1.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-14","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-15","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-16","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-17","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-18","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-19","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-25",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-26","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-27","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-28","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-29","1.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-30","13.7","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-08-31","3.8","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-01","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-02","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-03","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-04","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-07",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-08","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-09","1.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-10","4.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-11","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-12","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-13","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-14","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-15","8.4","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-16","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-17","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-18","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-19","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-20","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-21","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-22","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-23","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-24","20.1","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-25","9.1","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-26","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-27","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-28","0.8","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-29","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-09-30","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-01","0.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-02","5.1","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-03","5.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-04","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-05","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-06","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-07","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-08","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-09","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-10","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-11","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-12","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-13","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-14","1.5","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-16","1.8","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-17","25.4","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-18","2.8","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-19","4.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-20","0.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-21","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-22","18.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-23","1.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-24","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-25","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-26","1.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-27","3.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-28","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-29","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-10-30","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-01",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-02","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-03","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-04","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-05","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-06","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-07","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-08","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-09","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-10","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-11","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-12","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-15",,,"0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-16","1.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-17","0.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-18","6.6","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-19","8.1","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-20","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-21","0.3","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-22","2.8","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-23","1.8","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-24","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-25","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-26","1.5","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-27","13.2","23.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-28","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-29","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-11-30","0.0","0.0",,,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-01","0.5","5.0","23.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-02","0.5","3.0","20.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-03","6.6","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-04","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-05","0.5","5.0","5.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-06","22.4","107.0","109.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-07","19.1","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-08","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-09","1.8","25.0","25.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-10","0.5","8.0","25.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-11","0.5","3.0","25.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-12","14.2","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-13","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-14","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-15","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-16","7.1","18.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-17","0.3","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-18","0.0","0.0","0.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-19","8.1","94.0","94.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-20","0.0","0.0","89.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-21","0.5","8.0","91.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-22","0.0","0.0","89.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-23","0.3","3.0","71.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-24","0.0","0.0","71.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-25","0.0","0.0","71.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-26","2.0","18.0","84.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-27","0.3","3.0","84.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-28","0.8","10.0","89.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-29","0.8","15.0","102.0",,,
"CA1QC000051","BELOEIL 0.7 NW, QC CA","2021-12-30","0.5","3.0","99.0",,,
